clustID,cluster_confidence,uniprotACCs
huMAP3_00411.1,1,O75182 P29375 Q15014 Q7Z589 Q8WUU5 Q96QT6 Q9UBU8
huMAP3_00412.1,1,Q5BKU9 Q96GJ1
huMAP3_00413.1,1,P0DMV9 Q15773 Q5GLZ8 Q99615
huMAP3_00414.1,1,O75056 P52799 P54753
huMAP3_00415.1,1,O15357 P12271 Q7L3V2
huMAP3_00416.1,1,Q2VPK5 Q502X0 Q96HB5
huMAP3_00417.1,1,P25685 Q9UDY4
huMAP3_00418.1,1,O14763 P46089 Q8TCW9 Q9H158
huMAP3_00419.1,1,P08582 P16260
huMAP3_00420.1,1,Q6PCB7 Q96AQ6 Q9HBH5
huMAP3_00421.1,1,P41732 P52824 Q8TDQ0
huMAP3_00422.1,1,O96018 P78552 Q12986 Q8TEU7 Q96I15 Q9H6S1
huMAP3_00423.1,1,O15409 Q8IVH2 Q9BZS1
huMAP3_00424.1,1,O95905 Q15029 Q56P03 Q96DI7 Q96IZ7 Q9BRX9 Q9UBB6 Q9Y312
huMAP3_00425.1,1,Q8N966 Q9UII2
huMAP3_00426.1,1,P07093 Q8N434
huMAP3_00427.1,1,P51991 Q14103
huMAP3_00428.1,1,Q07817 Q5TBC7
huMAP3_00429.1,1,Q149N8 Q16576 Q6NUJ5 Q8IV32
huMAP3_00430.1,1,Q8IXA5 Q8N5Z0
huMAP3_00431.1,1,O15480 Q8TD46
huMAP3_00432.1,1,O94973 P53680 P63010 Q15811 Q6PD74 Q9BV29 Q9NVZ3 Q9NZM3 Q9UBC2
huMAP3_00433.1,1,Q8NGU9 Q96M02
huMAP3_00434.1,1,O00398 P56937 Q6PCB6
huMAP3_00435.1,1,Q8N336 Q9BUX1
huMAP3_00436.1,1,Q12789 Q9UL42 Q9Y5Q8 Q9Y5Q9
huMAP3_00437.1,1,O14618 P00441
huMAP3_00438.1,1,P13284 P53355 Q6P1J6 Q7Z3V4
huMAP3_00439.1,1,Q96HH4 Q9BVA6 Q9Y6H3
huMAP3_00440.1,1,P42702 Q8TCQ1 Q9ULT6
huMAP3_00441.1,1,O75817 O75818 O95059 O95707 P78345 Q32NC0 Q8N5L8 Q9BUL9 Q9H633 Q9P2D0
huMAP3_00442.1,1,O95218 O95232 P26368
huMAP3_00443.1,1,O00562 Q15650 Q8N3C0 Q8N9N2 Q96Q83 Q9H1I8
huMAP3_00444.1,1,P05556 P53708 Q13797
huMAP3_00445.1,1,P30041 Q9UKA8
huMAP3_00446.1,1,Q8WUG5 Q9H1Z9
huMAP3_00447.1,1,O75716 Q8TB24
huMAP3_00448.1,1,P54803 Q96G04
huMAP3_00449.1,1,O43174 Q92953 Q9BQ31
huMAP3_00450.1,1,P35243 Q0VDG4
huMAP3_00451.1,1,Q9BTE6 Q9H4E5
huMAP3_00452.1,1,O60683 O96011 P40394 Q5TF21 Q99624 Q9H0C2 Q9NY72
huMAP3_00453.1,1,P28358 P31269 Q9UJP4
huMAP3_00454.1,1,P50443 Q16563 Q8TD43
huMAP3_00455.1,1,Q96A33 Q9Y672
huMAP3_00456.1,1,Q96PQ7 Q9NR64
huMAP3_00457.1,1,Q9NWX6 Q9UNF0
huMAP3_00458.1,1,Q11203 Q96H15
huMAP3_00459.1,1,Q16288 Q68DV7 Q96S97
huMAP3_00460.1,1,O75792 Q5TBB1 Q8TDP1
huMAP3_00461.1,1,O00750 O95198 Q53G59 Q6TDP4 Q7Z6M2 Q9BYP7 Q9BZR9 Q9UF56
huMAP3_00462.1,1,O95785 Q8N344 Q8N8U2
huMAP3_00463.1,1,A0PJZ3 P22466 Q9UBM8
huMAP3_00464.1,1,Q96BQ5 Q96TC7
huMAP3_00465.1,1,O75342 P05089 P42357 Q13510 Q16610
huMAP3_00466.1,1,O43566 P63096
huMAP3_00467.1,1,P09544 P11230 Q5T9L3
huMAP3_00468.1,1,O95837 Q9NRW4
huMAP3_00469.1,1,P24534 P26640 P26641 P29692 P49589 P68104 Q05639 Q14166 Q8IWQ3 Q8WVE0 Q969K4 Q9BVG4
huMAP3_00470.1,1,P40424 P40425 P40426 P55347
huMAP3_00471.1,1,O76083 Q13237 Q13432
huMAP3_00472.1,1,P50993 P53667 Q8WXD0
huMAP3_00473.1,1,P78368 Q9HCP0
huMAP3_00474.1,1,Q9NU22 Q9Y2X9
huMAP3_00475.1,1,O14561 Q5U5X0
huMAP3_00476.1,1,Q9H2A7 Q9NX78
huMAP3_00477.1,1,O00170 Q0VAF6 Q6PHR2
huMAP3_00478.1,1,O60256 O95163 P21108 P60891 Q05469 Q9Y6Y0
huMAP3_00479.1,1,Q6UY11 Q9GZT5 Q9UM47
huMAP3_00480.1,1,C9JLW8 Q3MHD2 Q7Z417 Q8WWM7 Q99700 Q9BUT9
huMAP3_00481.1,1,O96011 Q96NA8
huMAP3_00482.1,1,P51587 P52732 P58340 Q14667
huMAP3_00483.1,1,Q6PCB8 Q8IV33 Q8NCK7
huMAP3_00484.1,1,P02763 P02765 P06727 P0C0L4
huMAP3_00485.1,1,P13727 P23219 P98161 Q12946 Q14114 Q6L9W6 Q9UNW1
huMAP3_00486.1,1,Q719H9 Q9Y597
huMAP3_00487.1,1,P10243 P10244 P28749 Q08999 Q52LA3 Q5TKA1 Q6MZP7 Q96GY3 Q9Y4I5
huMAP3_00488.1,1,Q15517 Q96P63
huMAP3_00489.1,1,O43491 O75494 P26368 P30414 P62995 Q15287 Q8TAA9 Q9H4G0 Q9HCG8 Q9UKV3
huMAP3_00490.1,1,Q7Z6M4 Q96CB9 Q9P2K5
huMAP3_00491.1,1,Q14681 Q9NWC5 Q9NXV2
huMAP3_00492.1,1,O96013 Q9NQU5
huMAP3_00493.1,1,Q96A29 Q9BVC4
huMAP3_00494.1,1,Q6ZN66 Q8N8V2
huMAP3_00495.1,1,Q14847 Q70CQ2 Q96H86
huMAP3_00496.1,1,P49591 Q96G46
huMAP3_00497.1,1,P06732 Q9Y2Y6
huMAP3_00498.1,1,Q5JRM2 Q9Y2L6
huMAP3_00499.1,1,P47928 Q9NQ33
huMAP3_00500.1,1,O95405 P84022 Q15796
huMAP3_00501.1,1,P19086 Q8N5S1 Q9H7P6
huMAP3_00502.1,1,P15153 Q8IZD9 Q8N1I0 Q92556 Q92608 Q96BJ8
huMAP3_00503.1,1,P12956 P13010 P49917
huMAP3_00504.1,1,P0C874 Q03395 Q29980 Q29983
huMAP3_00505.1,1,Q5T230 Q9UPW0
huMAP3_00506.1,1,Q7Z3H4 Q96NU1
huMAP3_00507.1,1,O75121 P41146
huMAP3_00508.1,1,B0YJ81 Q8N8Q9 Q96SL1 Q9GZU0 Q9H015
huMAP3_00509.1,1,Q14CZ8 Q8N0U7
huMAP3_00510.1,1,Q14699 Q2TAZ0 Q9Y484
huMAP3_00511.1,1,P33981 Q9BV23 Q9P296
huMAP3_00512.1,1,Q92994 Q969S2 Q9H7B4 Q9UQ72
huMAP3_00513.1,1,O15335 Q8N129 Q9HBX9
huMAP3_00514.1,1,O43252 O95340
huMAP3_00515.1,1,P57727 Q92521
huMAP3_00516.1,1,O75678 Q86VK4
huMAP3_00517.1,1,O00233 Q8NBT0 Q8TC05 Q9NQ31
huMAP3_00518.1,1,P01375 P19438 Q15628 Q9UPQ8
huMAP3_00519.1,1,P38571 Q9H3Q3
huMAP3_00520.1,1,Q15911 Q86UP3
huMAP3_00521.1,1,P07195 P07864 Q6ZMR3
huMAP3_00522.1,1,P23258 Q08AG7 Q5VU69 Q6NZ67 Q8NHV4 Q96CW5 Q9BSJ2 Q9NRH3 Q9UGJ1 Q9Y5B8
huMAP3_00523.1,1,Q5BLP8 Q6ZSA7 Q8NE00
huMAP3_00524.1,1,P01222 Q8IUD2
huMAP3_00525.1,1,Q5QGZ9 Q9H0T7
huMAP3_00526.1,1,Q3L8U1 Q9UBC1
huMAP3_00527.1,1,Q96F45 Q9H7S9
huMAP3_00528.1,1,P38398 Q99728
huMAP3_00529.1,1,Q30201 Q8TE99
huMAP3_00530.1,1,A0PJW6 P35670
huMAP3_00531.1,1,A6ND36 O60333 P56524 Q32P44 Q8NHQ8 Q8TEW0 Q8WUI4
huMAP3_00532.1,1,O75487 Q9Y625
huMAP3_00533.1,1,P13637 P20648 Q9UGV2
huMAP3_00534.1,1,Q6UWH6 Q96PQ1 Q9BYE9
huMAP3_00535.1,1,O75828 P16152
huMAP3_00536.1,1,P15586 Q8NFI3
huMAP3_00537.1,1,P48051 Q8IYB1
huMAP3_00538.1,1,P04844 P61165
huMAP3_00539.1,1,P29597 Q9HAU0 Q9NVR7
huMAP3_00540.1,1,Q86Y37 Q8N239 Q8TC57
huMAP3_00541.1,1,Q15555 Q8N4F7
huMAP3_00542.1,1,Q8IYN6 Q9H8G1
huMAP3_00543.1,1,O43660 Q8NG48
huMAP3_00544.1,1,Q2VYF4 Q8WW35
huMAP3_00545.1,1,P30872 Q08945 Q6ZRQ5
huMAP3_00546.1,1,P32249 Q86YN1
huMAP3_00547.1,1,P20851 Q8N720
huMAP3_00548.1,1,Q8IWF6 Q8NEG7 Q96S38
huMAP3_00549.1,1,O75365 Q9C0B2
huMAP3_00550.1,1,O43865 P48426 P78356 Q3L8U1 Q8N3E9
huMAP3_00551.1,1,A5YKK6 O75175 O75293 P09237 P50616 P60321 Q14106 Q14192 Q14201 Q5W0B1 Q8IY67 Q8N443 Q92600 Q96LI5 Q96PS1 Q9BXU3 Q9C0C2 Q9H9A5 Q9NZN8 Q9UFF9 Q9UIV1 Q9UKZ1 Q9ULM6
huMAP3_00552.1,1,P21580 Q96G74 Q9ULP9
huMAP3_00553.1,1,O15205 P15498 Q6JVE9 Q9Y5A7
huMAP3_00554.1,1,P48357 Q9H5V8
huMAP3_00555.1,1,P63313 Q9BV79 Q9HCJ0 Q9Y466
huMAP3_00556.1,1,Q96EP0 Q9BYM8 Q9NUL5
huMAP3_00557.1,1,P20062 Q8NBL1 Q9HAW8
huMAP3_00558.1,1,Q15012 Q8TAQ9
huMAP3_00559.1,1,Q6IQ32 Q6T310 Q9BY42
huMAP3_00560.1,1,Q8WTP9 Q96JM2 Q96KQ7 Q9H582 Q9H9B1 Q9UEU5
huMAP3_00561.1,1,O75874 P52565
huMAP3_00562.1,1,P50548 Q6GMV1
huMAP3_00563.1,1,Q01484 Q49AJ0
huMAP3_00564.1,1,O15550 P51610 Q03164 Q15291 Q8NEZ4 Q8NFC6 Q96IK1 Q9C005 Q9UPS6 Q9Y5Z7
huMAP3_00565.1,1,P28065 Q9P0P0
huMAP3_00566.1,1,O00213 Q5VT97 Q92870
huMAP3_00567.1,1,A6NFS0 P0C5Z0 Q8N9Z2
huMAP3_00568.1,1,O60635 O75954 Q96F25
huMAP3_00569.1,1,Q2TAL6 Q8NH61
huMAP3_00570.1,1,P36269 Q08357
huMAP3_00571.1,1,P02144 Q8NB14 Q96C23 Q9H0I3
huMAP3_00572.1,1,O75081 Q06455
huMAP3_00573.1,1,P36544 Q16740 Q96BW5 Q9BV57 Q9NX46
huMAP3_00574.1,1,C9JLW8 Q3MHD2 Q7Z417 Q8WWM7 Q99700
huMAP3_00575.1,1,Q08623 Q8WWN8 Q8WX94
huMAP3_00576.1,1,Q14139 Q92551 Q92575
huMAP3_00577.1,1,P51511 Q9H2G9 Q9Y3B3
huMAP3_00578.1,1,Q86X95 Q96BM0
huMAP3_00579.1,1,O00488 P11487
huMAP3_00580.1,1,Q13123 Q2TAY7
huMAP3_00581.1,1,O95835 Q9NP98
huMAP3_00582.1,1,P09651 Q14671 Q9NZB2
huMAP3_00583.1,1,P53701 Q7Z614 Q8NCR9 Q9UH62
huMAP3_00584.1,1,Q969E3 Q9Y6V0
huMAP3_00585.1,1,A8MTJ3 Q5T2D3
huMAP3_00586.1,1,Q92743 Q9BYZ8
huMAP3_00587.1,1,P04440 P06126 P20036 Q9NPF2 Q9Y619
huMAP3_00588.1,1,O60841 Q96CT7
huMAP3_00589.1,1,Q8IZU1 Q99457
huMAP3_00590.1,1,Q5SRH9 Q9H244
huMAP3_00591.1,1,Q86W92 Q8TF72
huMAP3_00592.1,1,P0C671 Q9Y4U1
huMAP3_00593.1,1,Q495M9 Q8N8V4 Q9Y6N9
huMAP3_00594.1,1,A0AUZ9 A8MW92
huMAP3_00595.1,1,P23468 Q9H8X9
huMAP3_00596.1,1,Q8TBQ9 Q9Y5U9
huMAP3_00597.1,1,P20226 Q15572 Q15573 Q53T94 Q9H5J8
huMAP3_00598.1,1,Q13522 Q8N4L4
huMAP3_00599.1,1,O00305 P78382 Q8WUA7 Q9H3P7
huMAP3_00600.1,1,O95361 Q5M9N0 Q8NB14
huMAP3_00601.1,1,Q12846 Q9UNK0
huMAP3_00602.1,1,Q8TBG4 Q9Y5X9
huMAP3_00603.1,1,Q14159 Q19AV6 Q6NVH7
huMAP3_00604.1,1,O60656 Q9HAW7 Q9HAW8 Q9HAW9
huMAP3_00605.1,1,Q9NRU3 Q9NXU5
huMAP3_00606.1,1,O75155 P42345 Q13395
huMAP3_00607.1,1,P10643 Q6ZP82
huMAP3_00608.1,1,P56589 Q02338
huMAP3_00609.1,1,P52732 Q8NA61
huMAP3_00610.1,1,Q96FV0 Q96G79
huMAP3_00611.1,1,P20338 P61018
huMAP3_00612.1,1,O15335 Q8N129
huMAP3_00613.1,1,P24298 Q8TD30
huMAP3_00614.1,1,P43026 Q9NRH2
huMAP3_00615.1,1,Q96L08 Q9UJ71
huMAP3_00616.1,1,Q6UWP7 Q7Z6L0
huMAP3_00617.1,1,P29475 P35228 Q8N8E3
huMAP3_00618.1,1,O75071 P09382 P12821 P20023 P22413 Q9H1U4 Q9UK23
huMAP3_00619.1,1,B2RXF5 Q6P2P2 Q8N490
huMAP3_00620.1,1,Q8NBW4 Q9HB90
huMAP3_00621.1,1,A4UGR9 Q13370 Q14432
huMAP3_00622.1,1,P63027 Q13336
huMAP3_00623.1,1,P57768 Q6ZMV9
huMAP3_00624.1,1,Q8N183 Q9H2P9 Q9H4S2
huMAP3_00625.1,1,P98175 Q8WW12 Q9BQ61
huMAP3_00626.1,1,P61086 Q6ZMK1 Q99732
huMAP3_00627.1,1,P40197 Q92543 Q9Y5Z9
huMAP3_00628.1,1,Q96SY0 Q9NVM9 Q9NVR2
huMAP3_00629.1,1,Q8NFY9 Q8WVZ9 Q96QE5
huMAP3_00630.1,1,O14986 Q8IYR2
huMAP3_00631.1,1,Q0JRZ9 Q96CW1
huMAP3_00632.1,1,Q08AH1 Q86VW1 Q96PP8
huMAP3_00633.1,1,P42574 P55210 P98170 Q6PF18
huMAP3_00634.1,1,O15240 P01282 Q9NYY1
huMAP3_00635.1,1,P53671 Q8IWL1
huMAP3_00636.1,1,E5RIL1 O43291 Q04756 Q8WV83 Q99758
huMAP3_00637.1,1,Q7Z3E5 Q9NRX6
huMAP3_00638.1,1,O95661 Q9Y6M5
huMAP3_00639.1,1,P17481 Q86XP6
huMAP3_00640.1,1,P29320 Q9Y572
huMAP3_00641.1,1,Q96HQ2 Q9H0D6
huMAP3_00642.1,1,O00625 Q2NKX9 Q86US8
huMAP3_00643.1,1,O75688 Q96L92
huMAP3_00644.1,1,O60779 P51636
huMAP3_00645.1,1,Q17RY0 Q7Z5Q1 Q8NE35
huMAP3_00646.1,1,Q86UY8 Q9H857
huMAP3_00647.1,1,Q6KCM7 Q9BV35
huMAP3_00648.1,1,O60884 P68371
huMAP3_00649.1,1,P16402 Q02878
huMAP3_00650.1,1,A6NKT7 Q03181 Q13049
huMAP3_00651.1,1,O14604 Q6UWE0
huMAP3_00652.1,1,P26022 P31213 Q8IZM8
huMAP3_00653.1,1,Q15569 Q7Z6M1
huMAP3_00654.1,1,P98173 Q9NY97
huMAP3_00655.1,1,P30530 Q08345 Q13705
huMAP3_00656.1,1,P09086 Q92482 Q9BVK8
huMAP3_00657.1,1,Q6PIL6 Q9NS61 Q9NZI2
huMAP3_00658.1,1,O60733 Q8N9Y4
huMAP3_00659.1,1,P07196 P07197 P12036 Q16352
huMAP3_00660.1,1,O75106 Q16853
huMAP3_00661.1,1,Q86TU7 Q8N128
huMAP3_00662.1,1,P09086 Q6UXF1
huMAP3_00663.1,1,P00740 P35453
huMAP3_00664.1,1,A0A0B4J2A2 A2RU49 Q14657 Q96S44 Q9BXV9 Q9NPF4 Q9Y3C4
huMAP3_00665.1,1,O95816 Q5JPI3
huMAP3_00666.1,1,P29144 Q7L591 Q9H974
huMAP3_00667.1,1,A6ZKI3 P49146
huMAP3_00668.1,1,Q15572 Q15573 Q53T94 Q9H5J8
huMAP3_00669.1,1,P49916 Q8IW19
huMAP3_00670.1,1,Q6NZ63 Q9UHE8
huMAP3_00671.1,1,O95989 P35321
huMAP3_00672.1,1,O15438 P26718 Q68J44
huMAP3_00673.1,1,O15169 P49840 P49841 Q92837 Q9P0R6 Q9Y2T1
huMAP3_00674.1,1,O95831 P10599 Q8N4Q1 Q9Y6Y1
huMAP3_00675.1,1,Q12955 Q13387 Q92565 Q9UPT6
huMAP3_00676.1,1,O15067 P22102 P49327 Q8N8N7
huMAP3_00677.1,1,O15287 P09086 Q6NZ36
huMAP3_00678.1,1,Q92504 Q96K37 Q9UPY5
huMAP3_00679.1,1,P27918 Q6Y288 Q8TE60
huMAP3_00680.1,1,Q96BM0 Q9NZ63
huMAP3_00681.1,1,O95721 Q16623 Q8ND30
huMAP3_00682.1,1,P14923 Q6ZVX7
huMAP3_00683.1,1,P13535 Q9UKX3
huMAP3_00684.1,1,Q8IX90 Q96BD8
huMAP3_00685.1,1,Q02750 Q6VAB6
huMAP3_00686.1,1,Q13939 Q8IVD9 Q9Y2M5 Q9Y573
huMAP3_00687.1,1,P35557 P52790
huMAP3_00688.1,1,Q02241 Q8NEM2 Q9H0H5 Q9Y5K6
huMAP3_00689.1,1,A6NIJ9 O14791 O43240 O75594 O75923 P02654 P05156 P08575 P11684 P19878 P49913 Q9Y2J8
huMAP3_00690.1,1,O43405 Q6UXI7
huMAP3_00691.1,1,O60346 P41732 P52824 Q8TDQ0
huMAP3_00692.1,1,P11226 Q14554 Q969H8 Q9Y2B0
huMAP3_00693.1,1,P01833 Q96DA0 Q9HC84 Q9NP55 Q9UGM3
huMAP3_00694.1,1,O94817 Q7Z6L1 Q8NAA4 Q9H082 Q9H1Y0
huMAP3_00695.1,1,Q14656 Q9H6E4
huMAP3_00696.1,1,Q01826 Q6VVB1 Q96LD4 Q9UPW6
huMAP3_00697.1,1,P09543 P80217 Q13287 Q9NQ88
huMAP3_00698.1,1,O95450 Q92896
huMAP3_00699.1,1,A8MVW0 P98172 Q494U1
huMAP3_00700.1,1,O95562 P47992 Q6IQ16
huMAP3_00701.1,1,Q8N9F0 Q8NET8
huMAP3_00702.1,1,P30419 Q96NN9
huMAP3_00703.1,1,O75943 P0CG13 P35249 P35250 P40937 P40938 Q6PGP7 Q6SPF0 Q8WVB6 Q96QE3 Q99741 Q9BVC3
huMAP3_00704.1,1,O60547 O60829 O95271 Q9H2K2
huMAP3_00705.1,1,O43414 Q7Z5H3
huMAP3_00706.1,1,Q9BYC9 Q9BYD2 Q9NRX2
huMAP3_00707.1,1,O94855 P53992 Q15436 Q15437
huMAP3_00708.1,1,P48426 P78356
huMAP3_00709.1,1,P12277 Q96DX5 Q9NP99
huMAP3_00710.1,1,O14492 O14896 O95049 P11908 Q15723 Q9NR19
huMAP3_00711.1,1,P17097 Q9UEG4
huMAP3_00712.1,1,Q9H1U9 Q9UKZ9
huMAP3_00713.1,1,P39019 Q9HB58
huMAP3_00714.1,1,Q09161 Q4VXU2 Q8IUX4 Q9H000 Q9H074 Q9UHC7
huMAP3_00715.1,1,O75143 O75385 Q8IYT8 Q8TDY2 Q9BSB4
huMAP3_00716.1,1,Q15173 Q76NI1
huMAP3_00717.1,1,O00212 Q9H425
huMAP3_00718.1,1,Q96FM1 Q9BUN8
huMAP3_00719.1,1,P34949 Q12765 Q53H82
huMAP3_00720.1,1,Q15700 Q92796
huMAP3_00721.1,1,O95235 Q9Y6D9
huMAP3_00722.1,1,A2VCK2 A8MT70 Q8TDW7
huMAP3_00723.1,1,O95704 P51693 Q9BYZ6
huMAP3_00724.1,1,P54198 Q504Q3 Q58A45 Q6ZU65 Q8IWY9 Q8TEX9 Q9NPG3 Q9NVP2 Q9Y294 Q9Y2V0 Q9Y6J0
huMAP3_00725.1,1,P51965 Q96MS0
huMAP3_00726.1,1,Q14651 Q8TCB7
huMAP3_00727.1,1,O43306 Q16527 Q504Y2 Q8IYN0 Q9H2A3 Q9NRA0 Q9Y4Z2
huMAP3_00728.1,1,O95235 Q96T17 Q9Y6D9
huMAP3_00729.1,1,Q8NB25 Q9BV99 Q9NZQ0
huMAP3_00730.1,1,Q15208 Q70IA6 Q9H8S9 Q9Y2H1
huMAP3_00731.1,1,P26367 P48547 Q14003 Q99941 Q9HBL0
huMAP3_00732.1,1,Q86T82 Q9UM11
huMAP3_00733.1,1,A6NI79 Q13472 Q96E14
huMAP3_00734.1,1,O43491 Q9H4G0
huMAP3_00735.1,1,P52737 Q12805 Q5EBL2 Q9NW07
huMAP3_00736.1,1,O95067 P06493 P14635 P30279 P46527 Q99640
huMAP3_00737.1,1,P30926 Q17RP2 Q6UWU4
huMAP3_00738.1,1,O95985 Q8WV92 Q9H7E2
huMAP3_00739.1,1,P15621 Q96RU7 Q9H4L7
huMAP3_00740.1,1,A6NDE4 Q969T7
huMAP3_00741.1,1,Q6PID8 Q92990 Q9HCJ5
huMAP3_00742.1,1,P20382 Q96AX9
huMAP3_00743.1,1,O75071 Q8IUY3 Q8IYS0 Q96HH9 Q9NVH0
huMAP3_00744.1,1,Q6P9G4 Q96HH6 Q9BSA9
huMAP3_00745.1,1,Q96FN5 Q9NS37
huMAP3_00746.1,1,P28370 Q12830 Q8IXM2 Q9UGU5
huMAP3_00747.1,1,O43488 O95154 Q8NHP1 Q9NZI7
huMAP3_00748.1,1,P01106 P50539 P61244 Q05195 Q14582 Q99583 Q9BW11 Q9C0G6
huMAP3_00749.1,1,Q5SRI9 Q5VSG8 Q99784
huMAP3_00750.1,1,O95159 Q9BZ71
huMAP3_00751.1,1,P31939 Q15181
huMAP3_00752.1,1,O15151 O95273 Q96FA3
huMAP3_00753.1,1,A8MVW0 Q96Q80 Q9HCM2 Q9UNG2
huMAP3_00754.1,1,P53611 Q14642 Q92696 Q96AH8 Q96I34
huMAP3_00755.1,1,P30566 Q86YV6
huMAP3_00756.1,1,O15294 Q6N021 Q8TBB0 Q96EK4 Q9NWW0
huMAP3_00757.1,1,P23610 P42858 Q15771
huMAP3_00758.1,1,Q96A58 Q96PE2 Q9NYN1
huMAP3_00759.1,1,Q86YS3 Q8NFZ5
huMAP3_00760.1,1,O60701 Q9GZT4
huMAP3_00761.1,1,P10092 Q9NU02
huMAP3_00762.1,1,O00602 Q15485 Q6ZVK8 Q8NAV2
huMAP3_00763.1,1,P35914 Q05932
huMAP3_00764.1,1,Q8N4T0 Q8NCQ5
huMAP3_00765.1,1,P15088 Q96DX4
huMAP3_00766.1,1,P18858 P24278 Q8N680 Q9UID6
huMAP3_00767.1,1,P49915 Q06124
huMAP3_00768.1,1,O15504 P78406 Q9UKK6
huMAP3_00769.1,1,P35555 Q8N8Y5
huMAP3_00770.1,1,O75420 P26196
huMAP3_00771.1,1,Q504Y0 Q96AN5 Q9Y5Y5
huMAP3_00772.1,1,A6PVS8 O60636
huMAP3_00773.1,1,P00403 P07919 P22695
huMAP3_00774.1,1,O95873 P29371 P40145
huMAP3_00775.1,1,P22891 P55316 Q9Y6H3
huMAP3_00776.1,1,Q96AY2 Q96NY9
huMAP3_00777.1,1,O00623 P28328
huMAP3_00778.1,1,Q14692 Q9Y2P8
huMAP3_00779.1,1,P40126 Q9C0C4
huMAP3_00780.1,1,Q14202 Q5VZL5 Q9BUG6 Q9H2P0 Q9UBW7
huMAP3_00781.1,1,Q8IYG6 Q9HD47
huMAP3_00782.1,1,O75940 P82921
huMAP3_00783.1,1,Q15751 Q5SQI0 Q5T764 Q8ND61
huMAP3_00784.1,1,Q06190 Q6FHJ7 Q9UK33
huMAP3_00785.1,1,O15198 P84022 Q15796
huMAP3_00786.1,1,P12111 Q6ISS4 Q9UMD9
huMAP3_00787.1,1,Q5MJ10 Q969F1 Q9P2D1
huMAP3_00788.1,1,O14598 Q13325
huMAP3_00789.1,1,O60942 P19388
huMAP3_00790.1,1,A2RU54 P22676
huMAP3_00791.1,1,P32455 Q96PP8 Q9H0R5
huMAP3_00792.1,1,O75506 Q9UHD4
huMAP3_00793.1,1,Q9BW62 Q9H079
huMAP3_00794.1,1,P43304 Q9C0K1
huMAP3_00795.1,1,P52294 Q8N9Q2
huMAP3_00796.1,1,P49247 Q86VZ2 Q8NHG8
huMAP3_00797.1,1,P48200 Q4VXU2 Q8IYD1 Q9H000
huMAP3_00798.1,1,O43734 P56945 Q8N5H7
huMAP3_00799.1,1,O75556 Q8WWF8
huMAP3_00800.1,1,Q14990 Q8TB22 Q9HCJ3
huMAP3_00801.1,1,A6NK59 Q9NR80
huMAP3_00802.1,1,C9JH25 O00562 O95159 O95292 P22059 Q5JWR5 Q8IZD6 Q8NC06 Q8TEY7 Q969R2 Q96SU4 Q9BXB4 Q9BZ71 Q9BZ72 Q9BZF3 Q9H1P3 Q9H4L5 Q9P0L0 Q9Y2K6
huMAP3_00803.1,1,P26599 Q16825 Q96IF1 Q9NRM7
huMAP3_00804.1,1,P01215 P43378 Q13496
huMAP3_00805.1,1,O95825 P08887 Q6ZMI0 Q8NB37 Q8TDR4 Q8TEA7 Q9NQ89
huMAP3_00806.1,1,P09429 P26583
huMAP3_00807.1,1,O14802 O15212 O15318 O15446 O75575 O94763 O95602 P05423 P0DPB6 P19388 P52434 P53803 P61218 Q3B726 Q96MX6 Q9BT43 Q9BUI4 Q9GZS1 Q9H1D9 Q9H6T3 Q9H9Y6 Q9NUG6 Q9NVU0 Q9NWS0 Q9NYV6 Q9P1U0 Q9UBK9 Q9UHW5 Q9Y2Y1 Q9Y535
huMAP3_00808.1,1,Q8WX93 Q9HAV7
huMAP3_00809.1,1,Q13576 Q8WXI7 Q9NQW6
huMAP3_00810.1,1,Q52LJ0 Q92499 Q9BVC5
huMAP3_00811.1,1,P41440 Q6UWJ8
huMAP3_00812.1,1,P07101 Q7LBC6
huMAP3_00813.1,1,Q9H2P9 Q9H4S2
huMAP3_00814.1,1,P06276 Q6UXI9 Q86XR5
huMAP3_00815.1,1,Q16581 Q9HBH5 Q9HBM0 Q9NXB9
huMAP3_00816.1,1,Q53FV1 Q92911
huMAP3_00817.1,1,O95178 P03897 P56181 Q8N0U4
huMAP3_00818.1,1,Q8N543 Q9UHJ9
huMAP3_00819.1,1,O43426 P61966 Q10567 Q8NC96 Q9BXS5
huMAP3_00820.1,1,Q8NE71 Q96C57 Q9H501
huMAP3_00821.1,1,Q8N5C1 Q9H8K7
huMAP3_00822.1,1,Q7L0Q8 Q9UHH9
huMAP3_00823.1,1,Q8NA58 Q9H6U8
huMAP3_00824.1,1,O95672 Q86UF2 Q9BXR5 Q9C0J1 Q9ULG6
huMAP3_00825.1,1,P00558 P07205 Q9Y6F1
huMAP3_00826.1,1,P17019 Q08ER8 Q96KN9
huMAP3_00827.1,1,Q96BM0 Q9Y5N6
huMAP3_00828.1,1,P08217 Q6SZW1
huMAP3_00829.1,1,P82650 P82675
huMAP3_00830.1,1,Q13519 Q96P53
huMAP3_00831.1,1,O14595 O15194 Q99795 Q9GZU7
huMAP3_00832.1,1,P06132 Q13508
huMAP3_00833.1,1,Q5U5R9 Q96A37 Q9H0J9 Q9NR21
huMAP3_00834.1,1,A1L190 Q02224 Q08AD1 Q16512 Q6ZN16
huMAP3_00835.1,1,Q14973 Q8N554 Q9BYZ2
huMAP3_00836.1,1,P38405 Q9UNF1
